,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49,agent_50,agent_51,agent_52,agent_53,agent_54,agent_55,agent_56,agent_57,agent_58,agent_59,agent_60,agent_61,agent_62,agent_63,agent_64,agent_65,agent_66,agent_67,agent_68,agent_69,agent_70,agent_71,agent_72,agent_73,agent_74,agent_75,agent_76,agent_77,agent_78,agent_79,agent_80,agent_81,agent_82,agent_83,agent_84,agent_85,agent_86,agent_87,agent_88,agent_89,agent_90,agent_91,agent_92,agent_93,agent_94,agent_95,agent_96,agent_97,agent_98,agent_99
217,6,6,5,5,6,7,4,3,5,5,8,5,5,5,7,5,8,3,5,7,7,4,4,6,5,2,4,7,7,3,7,5,6,4,5,7,4,5,6,3,6,3,8,4,5,5,6,4,7,7,3,6,8,5,6,5,8,3,6,5,6,5,7,5,6,5,4,4,5,4,5,5,5,3,5,5,4,4,5,6,2,2,5,6,7,8,6,6,5,6,6,8,5,5,4,5,5,7,9,4
218,6,5,4,5,4,6,7,7,5,5,5,5,4,5,5,6,5,5,5,5,6,6,5,5,6,4,6,4,8,7,6,6,6,5,5,6,2,6,6,5,5,7,8,5,7,4,5,6,5,10,4,6,6,4,6,6,6,4,5,4,6,4,5,4,7,6,5,4,5,3,6,6,5,4,1,6,6,5,5,5,6,4,4,6,4,4,6,7,6,6,6,4,5,2,6,4,2,5,3,6
219,8,4,5,3,3,5,8,5,9,5,6,4,5,4,8,5,7,2,5,6,7,4,7,2,3,1,6,5,7,6,6,7,5,8,8,5,6,7,2,3,3,2,5,3,6,5,5,8,4,5,4,5,7,5,6,5,3,4,7,5,4,6,5,5,4,6,3,2,6,4,6,8,7,7,4,6,5,6,6,5,5,3,2,5,3,5,7,5,6,6,6,6,5,4,4,5,7,6,8,6
220,3,4,5,4,2,7,5,7,4,6,7,7,6,5,2,6,4,4,8,7,7,5,6,7,6,5,4,5,5,6,7,5,6,5,6,5,6,6,4,5,4,5,8,5,4,6,6,7,7,6,5,6,6,2,6,5,4,6,8,5,3,6,5,6,4,6,4,4,3,5,7,6,7,8,5,4,7,7,7,5,4,3,6,3,3,6,2,6,10,3,6,3,7,6,5,6,8,4,7,6
221,4,7,7,5,1,8,4,8,4,7,6,5,5,6,6,4,8,4,4,6,7,4,4,5,3,8,4,6,6,3,8,6,5,4,9,7,5,7,4,3,5,5,7,6,4,4,7,7,6,6,4,4,5,5,6,4,7,5,5,8,4,7,7,6,4,7,8,4,3,6,5,6,6,5,4,5,6,6,3,4,1,5,5,3,4,7,3,3,6,6,5,4,7,6,5,5,7,5,6,1
222,5,2,4,3,3,5,5,5,4,5,6,3,7,5,4,6,5,4,4,6,9,4,5,4,3,5,8,5,3,5,4,7,7,5,6,4,5,6,3,2,6,6,6,6,7,4,5,7,6,7,3,4,5,2,7,4,7,3,3,6,7,7,5,4,3,8,4,4,6,4,5,5,5,8,6,4,5,6,5,7,1,4,8,6,4,6,5,7,5,6,3,3,5,3,7,6,4,2,5,6
223,9,3,7,4,5,7,6,6,7,6,6,2,5,6,7,5,8,5,6,7,4,6,5,5,6,5,9,6,7,8,7,8,7,7,5,7,6,7,7,7,8,5,4,8,9,8,8,7,8,9,10,6,8,7,9,6,7,6,5,6,6,6,7,7,6,8,6,9,7,7,8,6,8,5,8,8,9,9,7,5,6,7,8,3,6,6,6,7,6,9,7,6,6,8,4,6,7,9,8,7
224,6,7,8,8,6,7,6,7,6,5,6,7,6,4,6,7,9,6,6,5,4,8,8,7,1,7,7,8,4,8,8,6,7,8,7,4,6,7,7,8,5,7,4,7,6,7,6,9,8,8,3,6,7,8,7,8,6,6,6,8,7,6,7,7,6,7,7,8,10,8,7,7,7,6,8,6,8,9,7,4,7,7,8,6,4,7,4,9,6,6,7,4,8,4,6,6,4,6,8,6
225,10,7,7,8,8,6,7,8,6,7,4,7,6,6,6,6,7,6,8,8,5,4,7,6,8,6,5,6,7,7,7,8,5,8,5,3,8,8,7,6,4,5,7,7,8,5,7,7,7,7,6,8,9,4,4,7,6,8,7,9,8,7,5,6,7,9,7,6,4,3,4,5,8,8,9,7,5,5,7,2,6,6,5,7,9,8,7,6,8,6,6,5,5,6,6,7,7,7,9,7
226,7,6,5,7,5,6,7,10,8,7,5,5,5,4,5,6,7,7,5,8,6,9,7,3,4,4,8,9,4,8,10,5,7,7,8,6,7,7,7,7,8,4,6,6,6,6,6,8,3,6,6,7,8,4,6,7,4,7,6,9,5,6,7,7,7,5,7,7,7,7,6,8,9,7,7,7,4,8,8,5,6,5,5,6,6,7,3,9,8,7,7,7,6,6,5,8,8,8,6,6
227,6,6,4,5,6,8,9,5,7,6,8,3,9,6,5,4,7,9,6,8,9,7,8,6,9,6,7,5,7,5,9,6,4,7,5,7,5,8,6,7,8,4,6,8,8,6,7,9,7,5,7,8,8,7,8,5,6,8,5,8,6,6,8,7,7,6,7,5,6,5,8,5,7,4,5,7,3,6,6,6,4,8,5,6,4,9,5,8,7,6,5,7,8,9,4,7,5,8,9,6
228,6,6,6,9,7,5,9,7,7,6,5,5,9,5,7,4,7,7,4,6,6,5,8,7,5,6,8,3,6,8,9,6,9,6,8,6,6,7,6,6,6,6,6,9,8,8,5,7,6,6,6,6,8,6,8,6,6,10,6,8,8,6,5,6,6,6,6,7,9,6,6,8,8,7,5,5,7,8,5,4,7,7,7,8,6,4,9,9,10,5,7,7,7,8,6,8,3,7,7,7
229,8,6,4,9,7,6,5,7,7,4,8,6,6,7,2,6,4,6,7,7,4,6,7,5,6,5,8,7,6,8,7,6,7,9,7,8,7,5,6,4,5,5,7,7,7,8,5,7,7,8,6,7,6,6,7,8,7,6,7,8,7,7,7,9,6,7,8,6,7,4,6,7,9,8,6,4,6,6,7,7,8,9,7,5,8,6,5,10,7,5,6,9,5,8,9,8,7,8,7,10
230,9,8,5,9,6,6,7,6,6,7,8,7,7,6,6,8,7,6,4,8,7,7,9,5,6,7,7,5,8,8,7,10,6,6,7,6,7,9,7,9,8,6,8,5,8,6,6,8,8,7,6,7,7,6,9,8,4,6,7,7,7,4,9,7,7,7,5,7,6,5,7,5,7,8,7,5,6,6,6,4,5,9,6,5,7,6,8,8,8,5,5,6,5,9,8,6,2,8,8,8
231,7,6,6,9,9,9,8,7,6,7,5,5,5,7,7,7,8,6,5,7,7,5,4,9,6,6,7,7,9,5,8,6,8,7,4,6,8,7,7,7,8,5,7,8,4,8,7,6,6,5,6,5,4,6,7,4,9,9,7,9,4,7,7,7,8,6,7,6,8,9,9,4,6,6,6,7,7,10,7,8,9,6,5,8,5,7,9,7,8,4,5,8,3,8,7,8,8,7,6,8
232,8,6,7,6,9,6,6,6,7,7,4,7,7,7,7,9,7,9,8,9,7,9,3,4,5,7,8,8,8,6,4,6,5,6,5,3,7,6,6,7,8,5,8,7,6,8,9,9,9,8,8,7,7,7,7,5,9,8,8,7,5,4,5,10,8,6,5,8,8,9,7,5,6,7,9,8,7,6,7,7,5,6,6,5,10,6,7,6,8,6,4,5,5,6,8,5,6,7,3,5
233,5,5,6,5,5,8,7,5,4,5,7,6,7,6,8,10,7,5,6,6,8,6,7,7,8,6,8,8,8,6,5,7,8,4,7,10,5,5,7,7,6,5,6,5,5,8,5,9,6,9,8,6,7,6,8,5,5,4,5,8,4,3,5,8,5,4,5,6,5,4,8,6,7,8,7,7,7,6,8,4,6,5,7,5,7,8,7,6,7,8,6,9,6,9,8,4,6,6,6,8
234,8,4,7,5,7,7,6,7,4,7,8,6,4,8,7,8,6,4,6,6,9,6,8,6,5,7,7,9,9,6,7,3,8,8,8,8,8,6,3,7,4,5,6,7,8,5,10,8,6,6,7,6,5,6,6,7,8,7,8,8,7,7,9,9,5,2,7,7,5,7,10,8,5,8,6,7,6,7,8,8,8,7,10,4,4,4,6,6,6,8,7,6,5,9,8,9,7,8,5,7
235,8,6,6,4,6,8,5,5,7,9,5,7,5,7,8,6,6,6,6,6,7,5,5,5,5,7,7,8,8,6,5,6,3,7,4,3,5,7,6,4,5,7,9,6,6,8,6,7,7,7,7,8,8,5,4,7,7,9,7,8,7,6,9,6,6,5,8,6,7,5,7,6,6,6,5,6,7,9,7,7,8,5,4,7,5,8,5,5,5,6,4,6,7,6,8,7,9,6,9,6
236,5,6,8,5,8,6,8,7,6,7,8,5,6,7,6,6,7,6,8,9,7,8,8,7,8,4,7,9,8,7,8,5,6,8,8,8,8,6,4,6,7,7,6,4,6,8,6,8,5,4,7,7,7,7,7,6,7,5,10,8,7,6,6,5,7,4,8,5,8,4,9,6,7,4,5,6,4,7,6,7,6,6,6,4,7,5,7,5,7,8,8,9,5,9,6,8,7,7,8,9
237,8,6,8,8,10,6,7,6,7,7,6,7,5,7,8,6,7,8,7,8,6,8,7,6,8,4,10,9,6,6,5,6,6,8,9,6,7,8,7,8,6,6,7,6,5,8,8,7,8,7,7,7,7,8,7,7,5,6,5,7,4,4,8,6,7,8,8,8,7,10,7,5,7,5,8,9,7,5,6,6,8,7,7,5,7,8,6,5,6,6,7,8,9,5,6,8,8,5,4,6
238,8,6,6,7,8,9,7,6,7,4,5,8,7,6,10,7,6,7,7,9,9,8,6,7,7,8,7,8,6,6,4,5,3,8,5,7,5,10,5,6,7,8,8,6,6,6,8,8,7,9,6,7,10,6,4,5,5,5,7,7,6,4,7,4,3,6,9,7,7,8,8,5,9,8,7,6,8,7,8,5,6,5,7,6,5,6,8,7,7,7,6,4,8,8,5,8,8,8,6,8
239,4,5,8,7,7,6,7,8,6,5,6,8,5,8,7,6,8,6,9,8,8,6,5,8,8,7,7,7,7,6,4,5,8,6,9,4,6,10,5,6,8,8,7,8,6,5,9,6,6,8,7,8,4,7,8,10,6,6,9,7,6,3,6,6,6,7,9,8,6,8,7,7,8,5,6,7,7,8,9,7,8,5,6,5,6,6,9,6,5,6,7,9,5,5,7,10,8,6,6,10
240,4,5,3,6,5,7,4,5,4,6,7,6,8,5,3,6,4,7,7,4,5,3,6,4,3,9,6,3,7,5,8,7,3,5,4,3,6,5,4,6,5,3,5,4,5,6,8,8,4,7,4,9,6,5,5,7,4,4,6,4,6,5,7,6,6,3,6,8,5,5,4,6,6,3,4,6,3,5,7,5,4,5,5,6,5,6,4,4,7,5,6,8,5,5,7,5,7,5,5,4
241,5,2,7,5,6,6,6,3,5,6,4,4,4,6,5,5,6,7,7,7,4,4,5,6,1,4,8,5,5,4,7,5,5,5,4,4,6,3,5,5,7,4,7,6,6,5,7,6,8,5,5,7,4,5,6,7,5,5,1,5,3,6,5,5,7,5,4,5,3,4,4,5,5,6,3,8,3,5,6,7,4,5,5,6,6,3,4,7,7,7,6,6,7,4,3,9,5,5,4,7
242,5,7,5,5,8,6,7,7,4,5,7,6,3,4,5,3,4,5,4,4,7,6,7,5,4,6,6,3,7,3,8,7,6,6,4,8,8,2,7,4,4,5,5,8,6,4,5,5,3,5,2,4,6,5,9,6,5,6,6,5,5,4,4,7,5,6,5,6,3,2,6,4,5,7,3,7,2,5,6,5,4,5,3,3,5,5,4,7,8,5,6,7,4,5,4,5,6,6,5,6
243,5,5,7,5,3,5,6,9,6,6,5,6,5,7,5,3,5,5,8,5,4,8,7,6,4,7,5,7,8,5,7,4,4,3,5,3,6,4,3,7,5,4,5,6,4,5,5,7,4,6,6,7,7,4,8,6,4,7,5,5,5,4,7,5,7,5,1,4,6,4,6,5,6,6,5,4,5,6,7,6,4,8,8,4,6,7,6,7,7,8,7,7,3,5,6,7,5,5,5,1
244,5,6,6,4,4,7,6,4,6,6,6,6,4,6,8,6,3,4,5,4,6,8,5,4,4,6,5,5,7,5,8,4,5,3,3,6,3,3,5,6,4,6,7,2,6,6,5,6,5,4,4,3,8,5,7,6,2,4,3,5,2,2,5,6,5,5,5,6,3,5,4,6,6,4,2,6,2,4,3,4,4,7,5,7,6,4,4,5,7,5,6,3,4,6,5,5,4,7,6,4
245,4,6,6,6,4,6,6,6,5,6,6,3,4,7,6,4,4,6,7,4,2,4,4,5,2,8,5,5,7,3,3,6,3,5,8,5,6,3,5,5,5,4,8,6,4,6,6,4,5,5,6,6,3,7,6,4,7,6,3,6,5,6,6,8,9,5,3,3,5,4,5,2,5,1,5,6,1,6,5,8,5,4,4,6,4,2,5,6,8,4,7,5,4,6,3,8,4,5,4,5
246,5,5,7,5,7,6,4,5,7,8,4,5,6,7,6,6,3,6,6,4,7,3,5,6,3,4,3,6,9,5,4,5,7,3,9,2,5,4,6,6,4,6,6,5,6,7,5,5,4,5,5,7,5,3,5,5,7,4,3,6,5,4,3,6,6,6,2,3,4,5,5,7,4,5,3,4,5,5,3,7,6,4,4,5,7,6,4,4,6,5,6,3,3,4,8,4,7,5,6,6
247,7,5,6,7,8,9,6,7,6,9,6,8,6,7,9,8,5,8,5,8,8,8,7,8,4,6,8,8,5,7,5,8,5,7,5,9,8,5,8,10,7,6,7,4,5,9,8,7,6,5,6,6,6,5,7,5,9,7,7,9,5,4,5,4,5,7,7,5,7,7,7,6,7,6,7,5,7,6,8,7,8,7,7,6,6,7,9,6,6,7,8,4,7,7,6,6,6,5,7,8
248,7,6,7,6,6,8,5,5,7,8,6,6,8,7,9,6,5,7,6,7,6,7,9,6,4,5,8,8,6,4,5,5,2,7,7,4,5,5,6,7,5,6,7,7,9,6,6,8,7,7,6,5,6,3,6,7,7,6,7,7,5,6,7,7,6,7,6,5,3,7,4,8,6,8,9,8,4,9,6,5,6,7,9,9,9,8,7,9,6,5,8,7,5,6,8,8,6,7,7,5
249,5,8,7,9,6,7,3,3,7,8,9,5,6,6,5,7,7,8,8,6,6,5,6,3,5,5,6,6,8,8,6,8,4,7,6,6,7,4,6,7,5,6,7,5,8,8,7,8,8,8,7,5,7,6,8,7,8,6,9,7,8,3,5,7,8,9,5,7,6,6,5,6,4,5,8,5,5,7,5,7,9,7,7,7,8,7,7,7,3,6,7,6,2,3,5,8,6,7,7,6
250,5,6,5,6,7,8,6,4,5,8,6,6,9,5,8,5,5,8,5,7,5,7,6,7,4,6,5,7,6,8,8,7,8,7,7,6,8,8,7,7,3,6,4,8,7,5,6,7,6,5,7,8,8,6,8,6,7,6,6,6,8,5,7,5,6,6,4,6,5,4,5,5,7,7,8,5,8,6,5,7,5,9,5,8,7,7,7,8,4,7,7,7,8,5,7,5,6,7,8,4
251,7,6,7,7,7,9,5,8,6,6,5,6,8,8,8,7,6,8,6,7,8,5,3,5,7,9,5,9,7,7,8,7,5,8,6,8,7,8,6,8,5,6,6,5,7,5,7,7,6,8,4,7,7,6,7,5,7,6,9,7,6,8,6,5,9,8,8,4,7,9,4,6,6,6,8,4,8,4,6,6,6,7,5,6,8,6,8,6,4,2,6,6,7,5,7,8,6,6,8,8
252,7,9,6,7,7,8,6,6,7,5,9,8,8,6,8,4,7,10,6,6,5,5,6,6,5,5,6,6,5,6,6,7,6,6,7,8,4,5,6,7,4,5,4,6,8,9,6,5,7,9,5,7,9,7,6,7,5,6,7,8,7,4,4,5,8,6,6,8,5,6,5,7,6,7,8,4,6,7,5,7,6,7,5,10,6,9,8,10,10,5,6,3,7,6,6,6,5,6,9,6
253,5,5,7,8,6,7,6,8,9,8,9,5,4,8,6,4,10,5,5,7,4,7,8,6,5,5,6,4,8,6,6,6,8,3,7,8,7,6,7,8,6,5,5,4,8,6,7,9,6,8,8,5,8,6,6,8,8,5,7,6,5,7,7,7,8,5,5,6,6,8,7,6,6,6,9,3,7,6,8,8,6,8,6,8,6,7,5,7,8,3,9,6,6,5,9,7,7,8,8,9
254,5,6,5,7,6,7,7,5,7,5,7,6,6,5,7,4,8,7,4,6,6,6,6,8,7,7,9,8,5,7,8,3,6,4,7,8,6,9,9,9,5,4,6,6,8,8,9,8,5,8,7,4,6,5,7,6,5,6,6,7,8,5,6,5,8,8,5,5,5,8,7,7,6,5,9,3,6,7,7,9,6,6,6,8,6,8,6,8,7,4,9,8,5,7,7,8,7,7,8,7
255,9,6,8,7,6,6,8,7,8,10,6,6,5,7,8,7,8,6,6,6,7,6,7,7,6,7,6,5,5,7,8,8,4,5,8,7,5,6,7,7,7,8,9,7,6,7,6,7,6,7,6,6,4,5,8,9,5,8,7,6,6,5,5,7,4,5,8,9,8,9,5,8,5,7,4,8,9,4,8,7,6,5,9,7,8,8,6,8,8,7,7,10,6,5,6,10,8,6,4,7
256,5,6,5,2,8,7,8,5,7,8,8,9,8,6,7,8,6,7,6,7,7,9,8,8,8,6,7,7,6,7,5,6,5,8,8,5,6,7,6,8,5,7,5,5,5,4,7,9,5,7,7,5,5,8,5,7,6,8,5,5,6,6,6,6,4,6,7,7,7,5,6,5,8,6,6,8,6,7,6,7,10,6,9,5,8,6,6,6,7,4,7,8,2,8,9,8,8,7,6,4
257,4,2,9,7,9,7,4,6,7,6,9,9,6,5,8,6,8,5,7,8,7,8,6,8,4,6,8,8,7,6,6,4,5,8,6,7,9,6,8,8,5,7,6,7,8,6,9,3,8,5,4,7,5,7,6,6,6,8,6,4,7,4,5,9,7,8,7,8,6,7,6,7,6,7,8,8,5,5,6,6,7,8,8,8,7,5,7,6,5,7,3,8,5,7,6,5,7,8,5,5
258,7,7,8,8,7,8,7,6,6,8,9,7,7,6,7,8,7,8,7,9,6,5,7,8,5,9,4,5,6,7,6,4,5,5,8,7,8,9,8,7,6,8,8,6,5,6,8,8,6,7,9,8,4,7,8,7,4,8,7,6,8,7,6,8,5,6,9,7,6,6,7,6,6,7,6,7,7,7,6,7,5,7,8,7,5,8,9,7,9,7,4,7,7,7,5,9,8,8,3,6
259,8,6,5,7,8,7,7,7,5,9,6,8,6,6,9,8,8,8,8,8,5,10,7,6,8,7,8,7,10,8,6,5,6,7,9,6,6,6,4,8,5,7,4,4,7,5,8,4,9,7,8,5,3,7,9,7,5,8,7,4,7,8,5,8,7,6,8,6,8,6,7,6,7,8,6,9,5,6,9,4,6,6,8,5,7,6,7,7,9,6,9,9,7,5,5,6,4,6,7,8
260,8,6,8,4,7,9,7,5,5,5,7,6,8,6,8,8,6,9,5,8,7,7,4,4,9,9,5,7,6,7,7,7,3,6,8,7,7,8,6,7,5,6,8,6,6,9,8,5,8,8,9,6,3,7,7,7,8,8,4,3,9,6,4,5,6,7,7,8,6,5,6,7,7,8,4,8,5,5,7,4,10,5,7,4,4,6,7,4,8,9,6,10,9,10,4,7,6,8,3,8
261,9,5,9,6,8,7,5,5,6,6,6,6,6,7,8,8,10,7,6,10,7,7,7,8,6,9,5,7,7,5,6,4,5,8,8,7,7,7,5,8,5,9,8,6,5,9,4,5,8,8,9,9,4,8,8,8,5,7,7,5,8,9,10,7,8,6,9,7,7,6,9,3,4,7,6,7,7,5,8,7,5,3,8,6,8,7,8,7,7,8,5,8,9,7,7,7,7,9,6,7
262,7,6,8,7,9,8,7,4,9,6,7,7,9,4,5,5,6,9,7,5,6,8,8,8,6,10,7,8,9,5,5,4,5,6,6,7,7,6,8,7,4,6,8,7,4,6,6,7,8,7,8,6,5,8,7,9,8,7,5,4,7,7,4,7,6,8,9,9,9,7,5,4,5,6,7,6,6,8,8,6,6,4,10,5,7,7,5,8,9,8,3,10,7,8,6,8,7,8,7,7
263,7,4,6,5,6,6,6,3,8,5,8,6,8,8,6,7,8,5,8,8,9,6,6,5,6,8,7,5,7,4,5,5,5,8,6,6,6,6,6,7,7,8,9,7,5,9,9,4,7,8,8,6,6,9,6,6,7,8,6,6,4,8,7,9,7,8,8,8,6,7,3,4,6,7,7,6,5,8,6,7,6,6,8,8,4,6,8,9,9,7,7,7,8,10,5,5,8,7,5,5
264,5,7,5,4,4,4,5,4,5,4,5,5,3,4,6,8,6,1,9,5,7,7,7,8,7,8,7,5,6,4,4,5,4,7,7,4,5,4,7,6,7,3,4,8,7,4,5,5,6,5,7,6,6,7,5,7,6,6,6,6,7,5,5,5,5,5,7,5,3,6,6,4,6,3,3,6,5,4,6,6,4,6,5,4,3,4,8,6,5,6,8,6,5,6,5,8,7,7,6,6
265,6,7,3,7,5,8,4,5,3,5,5,5,5,6,5,4,8,6,7,3,4,4,6,7,6,2,5,6,4,4,2,6,5,7,5,6,5,6,7,5,4,4,4,4,4,7,4,7,6,7,3,5,5,6,4,5,6,6,7,6,5,6,6,5,3,8,6,6,6,5,6,4,5,6,5,7,5,4,7,5,5,7,3,3,4,3,7,6,6,6,6,7,6,3,5,9,7,5,6,5
266,7,4,5,3,2,10,4,6,5,6,6,3,6,5,8,6,5,3,9,8,7,6,6,5,9,3,4,9,8,7,6,5,6,5,4,4,4,6,5,8,7,4,6,5,4,7,5,4,7,5,5,4,7,3,3,7,5,8,8,5,9,3,3,5,5,7,5,6,8,3,5,5,5,4,1,5,7,5,7,4,3,6,4,6,4,3,6,4,7,6,6,6,3,5,6,4,6,5,5,6
267,7,6,6,5,5,4,5,6,7,3,4,2,3,7,5,4,3,4,4,6,5,5,6,8,5,4,7,9,4,5,6,5,7,3,2,6,7,3,3,6,5,6,5,6,4,5,4,4,6,4,9,3,2,6,5,6,7,4,6,7,6,5,5,6,4,7,6,7,4,5,8,6,5,7,6,4,4,5,7,5,4,5,7,6,6,4,4,6,3,2,5,4,8,6,6,5,5,7,5,3
268,3,6,3,0,3,5,7,5,7,5,3,2,4,6,5,6,4,5,9,5,4,5,5,4,4,5,5,5,6,4,4,7,5,7,6,4,4,8,5,7,3,6,3,5,4,8,5,5,4,6,7,7,2,5,4,6,8,5,5,6,7,3,5,4,7,3,6,7,3,5,7,5,9,4,5,4,6,5,7,5,4,4,5,3,1,3,2,6,7,6,6,5,6,6,6,5,5,8,6,6
269,3,5,5,6,3,7,7,4,5,6,6,2,6,4,8,6,9,6,3,9,7,6,4,4,6,6,7,7,3,5,5,2,4,4,4,6,5,7,4,6,6,4,4,7,3,7,5,5,5,4,5,3,5,9,5,1,8,7,7,6,7,6,6,5,3,3,5,6,8,6,6,6,7,4,4,4,2,6,5,5,3,6,6,6,5,3,8,5,5,2,2,4,5,5,4,4,5,6,6,5
270,6,5,4,4,4,2,5,3,3,5,6,9,4,4,4,5,4,7,6,4,4,6,4,5,2,6,6,5,4,4,4,5,5,4,3,5,6,4,5,7,5,4,5,3,4,6,7,5,3,7,3,7,4,4,3,5,8,6,6,9,6,5,5,3,3,5,5,4,6,4,7,4,6,4,2,6,3,4,4,6,4,3,2,4,6,4,6,8,8,3,2,6,8,5,3,7,5,7,7,4
271,5,9,5,5,8,8,8,7,8,8,6,6,7,5,5,8,7,3,8,9,7,7,9,5,7,6,8,8,7,6,7,7,5,8,6,7,6,7,7,7,6,4,6,7,8,6,8,3,6,7,8,7,8,7,9,4,7,7,6,9,9,6,7,6,3,6,6,7,6,8,5,6,8,5,7,8,6,7,8,7,9,6,5,4,7,7,6,7,8,7,8,4,8,7,7,9,7,5,6,5
272,6,8,7,7,8,4,8,8,6,5,7,6,8,3,6,8,6,5,8,3,6,5,8,7,5,9,7,7,6,6,5,7,8,8,5,9,6,10,9,7,8,3,7,5,9,8,7,6,6,7,8,7,8,7,8,5,6,7,6,6,5,6,7,5,5,6,3,8,9,6,6,8,7,6,4,3,7,6,7,5,7,8,8,7,8,7,7,6,5,9,6,6,9,7,7,6,5,7,8,5
273,6,7,6,5,5,7,7,6,2,8,8,7,8,6,4,5,6,8,6,6,6,7,9,6,8,6,8,9,4,6,8,7,6,10,5,7,5,4,6,5,8,7,8,7,6,6,6,5,7,8,6,8,6,7,9,7,6,8,5,7,5,9,8,5,6,6,7,5,5,5,8,7,8,8,5,5,10,6,7,6,9,8,8,5,5,6,8,6,7,7,8,6,6,6,8,8,5,8,5,3
274,4,8,6,7,6,8,5,8,7,7,6,7,6,6,6,6,8,5,6,8,9,8,6,5,8,5,8,7,5,6,8,7,6,8,5,8,7,6,5,10,7,8,6,6,6,6,6,5,6,7,6,6,4,7,6,7,9,7,3,8,6,8,6,3,7,9,6,7,7,8,6,8,7,5,6,0,6,7,6,5,4,6,6,5,7,6,5,7,8,6,8,3,8,5,6,6,5,8,9,9
275,7,5,5,6,6,7,5,6,6,6,7,4,6,6,5,4,5,6,7,7,6,3,9,7,6,7,7,6,4,7,7,6,8,7,4,8,4,6,4,8,6,8,7,8,7,6,8,6,4,9,4,7,6,4,8,5,9,7,5,9,5,5,7,5,8,5,3,7,7,4,7,6,7,4,6,3,7,4,4,5,6,8,7,6,8,6,5,8,5,7,3,6,7,5,7,7,7,9,9,9
